,"restraint_atom[lig1, lig2, lig3, rec1, rec2, rec3](start from 1)","rec_atoms[rec3, rec2, rec1](start from 0)","lig_atoms[lig1, lig2, lig3](start from 0)",distance between lig1 and rec1(unit: Angstrom),angle between lig1 rec1 and rec2(unit:radian),angle between lig2 lig1 and rec1(unit:radian),dihedral between lig1 rec1 rec2 and rec3(unit:radian),dihedral between lig2 lig1 rec1 and rec2(unit:radian),dihedral between lig3 lig2 lig1 and rec1(unit:radian),cal_ene(unit:kcal/mol),cost function value
0,"[2031, 2033, 2030, 1415, 1417, 1427]","[1426, 1416, 1414]","[2030, 2032, 2029]",6.019270043357155,1.5530999905661131,2.467591595560412,2.723408763397536,-2.384851601865353,3.0667052224690243,1.4442161704568517,0.00491791045714276
