,"restraint_atom[lig1, lig2, lig3, rec1, rec2, rec3](start from 1)","rec_atoms[rec3, rec2, rec1](start from 0)","lig_atoms[lig1, lig2, lig3](start from 0)",distance between lig1 and rec1(unit: Angstrom),angle between lig1 rec1 and rec2(unit:radian),angle between lig2 lig1 and rec1(unit:radian),dihedral between lig1 rec1 rec2 and rec3(unit:radian),dihedral between lig2 lig1 rec1 and rec2(unit:radian),dihedral between lig3 lig2 lig1 and rec1(unit:radian),cal_ene(unit:kcal/mol),cost function value
0,"[3282, 3280, 3278, 569, 579, 581]","[580, 578, 568]","[3281, 3279, 3277]",5.3036499950293425,0.9880344268334165,1.2556155689961206,1.861896263265329,-0.710105428055797,-1.1630711146073813,0.546203935351472,0.005057721071790455
