times(ps)|lambda_restraints|lambda_electrostatics|lambda_sterics|(0.0, 0.0, 0.0)|(1.0, 0.0, 0.0)
445.2|0.0|0.0|0.0|0.0|0.0
445.4|0.0|0.0|0.0|0.0|0.0
445.6|0.0|0.0|0.0|0.0|0.0
445.8|0.0|0.0|0.0|0.0|0.0
446.0|0.0|0.0|0.0|0.0|0.0
446.2|0.0|0.0|0.0|0.0|0.0
446.4|0.0|0.0|0.0|0.0|0.0
446.6|0.0|0.0|0.0|0.0|0.0
446.8|0.0|0.0|0.0|0.0|0.0
447.0|0.0|0.0|0.0|0.0|0.0
447.2|0.0|0.0|0.0|0.0|0.0
447.4|0.0|0.0|0.0|0.0|0.0
447.6|0.0|0.0|0.0|0.0|0.0
447.8|0.0|0.0|0.0|0.0|0.0
448.0|0.0|0.0|0.0|0.0|0.0
448.2|0.0|0.0|0.0|0.0|0.0
448.4|0.0|0.0|0.0|0.0|0.0
448.6|0.0|0.0|0.0|0.0|0.0
448.8|0.0|0.0|0.0|0.0|0.0
449.0|0.0|0.0|0.0|0.0|0.0
449.2|0.0|0.0|0.0|0.0|0.0
449.4|0.0|0.0|0.0|0.0|0.0
449.6|0.0|0.0|0.0|0.0|0.0
449.8|0.0|0.0|0.0|0.0|0.0
450.0|0.0|0.0|0.0|0.0|0.0
450.2|0.0|0.0|0.0|0.0|0.0
450.4|0.0|0.0|0.0|0.0|0.0
450.6|0.0|0.0|0.0|0.0|0.0
450.8|0.0|0.0|0.0|0.0|0.0
451.0|0.0|0.0|0.0|0.0|0.0
451.2|0.0|0.0|0.0|0.0|0.0
451.4|0.0|0.0|0.0|0.0|0.0
451.6|0.0|0.0|0.0|0.0|0.0
451.8|0.0|0.0|0.0|0.0|0.0
452.0|0.0|0.0|0.0|0.0|0.0
452.2|0.0|0.0|0.0|0.0|0.0
452.4|0.0|0.0|0.0|0.0|0.0
452.6|0.0|0.0|0.0|0.0|0.0
452.8|0.0|0.0|0.0|0.0|0.0
453.0|0.0|0.0|0.0|0.0|0.0
453.2|0.0|0.0|0.0|0.0|0.0
453.4|0.0|0.0|0.0|0.0|0.0
453.6|0.0|0.0|0.0|0.0|0.0
453.8|0.0|0.0|0.0|0.0|0.0
454.0|0.0|0.0|0.0|0.0|0.0
454.2|0.0|0.0|0.0|0.0|0.0
454.4|0.0|0.0|0.0|0.0|0.0
454.6|0.0|0.0|0.0|0.0|0.0
454.8|0.0|0.0|0.0|0.0|0.0
455.0|0.0|0.0|0.0|0.0|0.0
455.2|0.0|0.0|0.0|0.0|0.0
455.4|0.0|0.0|0.0|0.0|0.0
455.6|0.0|0.0|0.0|0.0|0.0
455.8|0.0|0.0|0.0|0.0|0.0
456.0|0.0|0.0|0.0|0.0|0.0
456.2|0.0|0.0|0.0|0.0|0.0
456.4|0.0|0.0|0.0|0.0|0.0
456.6|0.0|0.0|0.0|0.0|0.0
456.8|0.0|0.0|0.0|0.0|0.0
457.0|0.0|0.0|0.0|0.0|0.0
457.2|0.0|0.0|0.0|0.0|0.0
457.4|0.0|0.0|0.0|0.0|0.0
457.6|0.0|0.0|0.0|0.0|0.0
457.8|0.0|0.0|0.0|0.0|0.0
458.0|0.0|0.0|0.0|0.0|0.0
458.2|0.0|0.0|0.0|0.0|0.0
458.4|0.0|0.0|0.0|0.0|0.0
458.6|0.0|0.0|0.0|0.0|0.0
458.8|0.0|0.0|0.0|0.0|0.0
459.0|0.0|0.0|0.0|0.0|0.0
459.2|0.0|0.0|0.0|0.0|0.0
459.4|0.0|0.0|0.0|0.0|0.0
459.6|0.0|0.0|0.0|0.0|0.0
459.8|0.0|0.0|0.0|0.0|0.0
460.0|0.0|0.0|0.0|0.0|0.0
460.2|0.0|0.0|0.0|0.0|0.0
460.4|0.0|0.0|0.0|0.0|0.0
460.6|0.0|0.0|0.0|0.0|0.0
460.8|0.0|0.0|0.0|0.0|0.0
461.0|0.0|0.0|0.0|0.0|0.0
461.2|0.0|0.0|0.0|0.0|0.0
461.4|0.0|0.0|0.0|0.0|0.0
461.6|0.0|0.0|0.0|0.0|0.0
461.8|0.0|0.0|0.0|0.0|0.0
462.0|0.0|0.0|0.0|0.0|0.0
462.2|0.0|0.0|0.0|0.0|0.0
462.4|0.0|0.0|0.0|0.0|0.0
462.6|0.0|0.0|0.0|0.0|0.0
462.8|0.0|0.0|0.0|0.0|0.0
463.0|0.0|0.0|0.0|0.0|0.0
463.2|0.0|0.0|0.0|0.0|0.0
463.4|0.0|0.0|0.0|0.0|0.0
463.6|0.0|0.0|0.0|0.0|0.0
463.8|0.0|0.0|0.0|0.0|0.0
464.0|0.0|0.0|0.0|0.0|0.0
464.2|0.0|0.0|0.0|0.0|0.0
464.4|0.0|0.0|0.0|0.0|0.0
464.6|0.0|0.0|0.0|0.0|0.0
464.8|0.0|0.0|0.0|0.0|0.0
465.0|0.0|0.0|0.0|0.0|0.0
465.2|0.0|0.0|0.0|0.0|0.0
465.4|0.0|0.0|0.0|0.0|0.0
465.6|0.0|0.0|0.0|0.0|0.0
465.8|0.0|0.0|0.0|0.0|0.0
466.0|0.0|0.0|0.0|0.0|0.0
466.2|0.0|0.0|0.0|0.0|0.0
466.4|0.0|0.0|0.0|0.0|0.0
466.6|0.0|0.0|0.0|0.0|0.0
466.8|0.0|0.0|0.0|0.0|0.0
467.0|0.0|0.0|0.0|0.0|0.0
467.2|0.0|0.0|0.0|0.0|0.0
467.4|0.0|0.0|0.0|0.0|0.0
467.6|0.0|0.0|0.0|0.0|0.0
467.8|0.0|0.0|0.0|0.0|0.0
468.0|0.0|0.0|0.0|0.0|0.0
468.2|0.0|0.0|0.0|0.0|0.0
468.4|0.0|0.0|0.0|0.0|0.0
468.6|0.0|0.0|0.0|0.0|0.0
468.8|0.0|0.0|0.0|0.0|0.0
469.0|0.0|0.0|0.0|0.0|0.0
469.2|0.0|0.0|0.0|0.0|0.0
469.4|0.0|0.0|0.0|0.0|0.0
469.6|0.0|0.0|0.0|0.0|0.0
469.8|0.0|0.0|0.0|0.0|0.0
470.0|0.0|0.0|0.0|0.0|0.0
470.2|0.0|0.0|0.0|0.0|0.0
470.4|0.0|0.0|0.0|0.0|0.0
470.6|0.0|0.0|0.0|0.0|0.0
470.8|0.0|0.0|0.0|0.0|0.0
471.0|0.0|0.0|0.0|0.0|0.0
471.2|0.0|0.0|0.0|0.0|0.0
471.4|0.0|0.0|0.0|0.0|0.0
471.6|0.0|0.0|0.0|0.0|0.0
471.8|0.0|0.0|0.0|0.0|0.0
472.0|0.0|0.0|0.0|0.0|0.0
472.2|0.0|0.0|0.0|0.0|0.0
472.4|0.0|0.0|0.0|0.0|0.0
472.6|0.0|0.0|0.0|0.0|0.0
472.8|0.0|0.0|0.0|0.0|0.0
473.0|0.0|0.0|0.0|0.0|0.0
473.2|0.0|0.0|0.0|0.0|0.0
473.4|0.0|0.0|0.0|0.0|0.0
473.6|0.0|0.0|0.0|0.0|0.0
473.8|0.0|0.0|0.0|0.0|0.0
474.0|0.0|0.0|0.0|0.0|0.0
474.2|0.0|0.0|0.0|0.0|0.0
474.4|0.0|0.0|0.0|0.0|0.0
474.6|0.0|0.0|0.0|0.0|0.0
474.8|0.0|0.0|0.0|0.0|0.0
475.0|0.0|0.0|0.0|0.0|0.0
475.2|0.0|0.0|0.0|0.0|0.0
475.4|0.0|0.0|0.0|0.0|0.0
475.6|0.0|0.0|0.0|0.0|0.0
475.8|0.0|0.0|0.0|0.0|0.0
476.0|0.0|0.0|0.0|0.0|0.0
476.2|0.0|0.0|0.0|0.0|0.0
476.4|0.0|0.0|0.0|0.0|0.0
476.6|0.0|0.0|0.0|0.0|0.0
476.8|0.0|0.0|0.0|0.0|0.0
477.0|0.0|0.0|0.0|0.0|0.0
477.2|0.0|0.0|0.0|0.0|0.0
477.4|0.0|0.0|0.0|0.0|0.0
477.6|0.0|0.0|0.0|0.0|0.0
477.8|0.0|0.0|0.0|0.0|0.0
478.0|0.0|0.0|0.0|0.0|0.0
478.2|0.0|0.0|0.0|0.0|0.0
478.4|0.0|0.0|0.0|0.0|0.0
478.6|0.0|0.0|0.0|0.0|0.0
478.8|0.0|0.0|0.0|0.0|0.0
479.0|0.0|0.0|0.0|0.0|0.0
479.2|0.0|0.0|0.0|0.0|0.0
479.4|0.0|0.0|0.0|0.0|0.0
479.6|0.0|0.0|0.0|0.0|0.0
479.8|0.0|0.0|0.0|0.0|0.0
480.0|0.0|0.0|0.0|0.0|0.0
480.2|0.0|0.0|0.0|0.0|0.0
480.4|0.0|0.0|0.0|0.0|0.0
480.6|0.0|0.0|0.0|0.0|0.0
480.8|0.0|0.0|0.0|0.0|0.0
481.0|0.0|0.0|0.0|0.0|0.0
481.2|0.0|0.0|0.0|0.0|0.0
481.4|0.0|0.0|0.0|0.0|0.0
481.6|0.0|0.0|0.0|0.0|0.0
481.8|0.0|0.0|0.0|0.0|0.0
482.0|0.0|0.0|0.0|0.0|0.0
482.2|0.0|0.0|0.0|0.0|0.0
482.4|0.0|0.0|0.0|0.0|0.0
482.6|0.0|0.0|0.0|0.0|0.0
482.8|0.0|0.0|0.0|0.0|0.0
483.0|0.0|0.0|0.0|0.0|0.0
483.2|0.0|0.0|0.0|0.0|0.0
483.4|0.0|0.0|0.0|0.0|0.0
483.6|0.0|0.0|0.0|0.0|0.0
483.8|0.0|0.0|0.0|0.0|0.0
484.0|0.0|0.0|0.0|0.0|0.0
484.2|0.0|0.0|0.0|0.0|0.0
484.4|0.0|0.0|0.0|0.0|0.0
484.6|0.0|0.0|0.0|0.0|0.0
484.8|0.0|0.0|0.0|0.0|0.0
485.0|0.0|0.0|0.0|0.0|0.0
485.2|0.0|0.0|0.0|0.0|0.0
485.4|0.0|0.0|0.0|0.0|0.0
485.6|0.0|0.0|0.0|0.0|0.0
485.8|0.0|0.0|0.0|0.0|0.0
486.0|0.0|0.0|0.0|0.0|0.0
486.2|0.0|0.0|0.0|0.0|0.0
486.4|0.0|0.0|0.0|0.0|0.0
486.6|0.0|0.0|0.0|0.0|0.0
486.8|0.0|0.0|0.0|0.0|0.0
487.0|0.0|0.0|0.0|0.0|0.0
487.2|0.0|0.0|0.0|0.0|0.0
487.4|0.0|0.0|0.0|0.0|0.0
487.6|0.0|0.0|0.0|0.0|0.0
487.8|0.0|0.0|0.0|0.0|0.0
488.0|0.0|0.0|0.0|0.0|0.0
488.2|0.0|0.0|0.0|0.0|0.0
488.4|0.0|0.0|0.0|0.0|0.0
488.6|0.0|0.0|0.0|0.0|0.0
488.8|0.0|0.0|0.0|0.0|0.0
489.0|0.0|0.0|0.0|0.0|0.0
489.2|0.0|0.0|0.0|0.0|0.0
489.4|0.0|0.0|0.0|0.0|0.0
489.6|0.0|0.0|0.0|0.0|0.0
489.8|0.0|0.0|0.0|0.0|0.0
490.0|0.0|0.0|0.0|0.0|0.0
490.2|0.0|0.0|0.0|0.0|0.0
490.4|0.0|0.0|0.0|0.0|0.0
490.6|0.0|0.0|0.0|0.0|0.0
490.8|0.0|0.0|0.0|0.0|0.0
491.0|0.0|0.0|0.0|0.0|0.0
491.2|0.0|0.0|0.0|0.0|0.0
491.4|0.0|0.0|0.0|0.0|0.0
491.6|0.0|0.0|0.0|0.0|0.0
491.8|0.0|0.0|0.0|0.0|0.0
492.0|0.0|0.0|0.0|0.0|0.0
492.2|0.0|0.0|0.0|0.0|0.0
492.4|0.0|0.0|0.0|0.0|0.0
492.6|0.0|0.0|0.0|0.0|0.0
492.8|0.0|0.0|0.0|0.0|0.0
493.0|0.0|0.0|0.0|0.0|0.0
493.2|0.0|0.0|0.0|0.0|0.0
493.4|0.0|0.0|0.0|0.0|0.0
493.6|0.0|0.0|0.0|0.0|0.0
493.8|0.0|0.0|0.0|0.0|0.0
494.0|0.0|0.0|0.0|0.0|0.0
494.2|0.0|0.0|0.0|0.0|0.0
494.4|0.0|0.0|0.0|0.0|0.0
494.6|0.0|0.0|0.0|0.0|0.0
494.8|0.0|0.0|0.0|0.0|0.0
495.0|0.0|0.0|0.0|0.0|0.0
495.2|0.0|0.0|0.0|0.0|0.0
495.4|0.0|0.0|0.0|0.0|0.0
495.6|0.0|0.0|0.0|0.0|0.0
495.8|0.0|0.0|0.0|0.0|0.0
496.0|0.0|0.0|0.0|0.0|0.0
496.2|0.0|0.0|0.0|0.0|0.0
496.4|0.0|0.0|0.0|0.0|0.0
496.6|0.0|0.0|0.0|0.0|0.0
496.8|0.0|0.0|0.0|0.0|0.0
497.0|0.0|0.0|0.0|0.0|0.0
497.2|0.0|0.0|0.0|0.0|0.0
497.4|0.0|0.0|0.0|0.0|0.0
497.6|0.0|0.0|0.0|0.0|0.0
497.8|0.0|0.0|0.0|0.0|0.0
498.0|0.0|0.0|0.0|0.0|0.0
498.2|0.0|0.0|0.0|0.0|0.0
498.4|0.0|0.0|0.0|0.0|0.0
498.6|0.0|0.0|0.0|0.0|0.0
498.8|0.0|0.0|0.0|0.0|0.0
499.0|0.0|0.0|0.0|0.0|0.0
499.2|0.0|0.0|0.0|0.0|0.0
499.4|0.0|0.0|0.0|0.0|0.0
499.6|0.0|0.0|0.0|0.0|0.0
499.8|0.0|0.0|0.0|0.0|0.0
500.0|0.0|0.0|0.0|0.0|1.2519056797027588
500.2|0.0|0.0|0.0|0.0|0.574046790599823
500.4|0.0|0.0|0.0|0.0|0.657802939414978
500.6|0.0|0.0|0.0|0.0|1.7039282321929932
500.8|0.0|0.0|0.0|0.0|1.005510687828064
501.0|0.0|0.0|0.0|0.0|1.045886516571045
501.2|0.0|0.0|0.0|0.0|1.2672995328903198
501.4|0.0|0.0|0.0|0.0|0.3028566539287567
501.6|0.0|0.0|0.0|0.0|1.0525957345962524
501.8|0.0|0.0|0.0|0.0|0.35657191276550293
502.0|0.0|0.0|0.0|0.0|3.5337235927581787
502.2|0.0|0.0|0.0|0.0|0.6741900444030762
502.4|0.0|0.0|0.0|0.0|0.6275209188461304
502.6|0.0|0.0|0.0|0.0|0.8634688854217529
502.8|0.0|0.0|0.0|0.0|0.8922025561332703
503.0|0.0|0.0|0.0|0.0|0.25657373666763306
503.2|0.0|0.0|0.0|0.0|0.8938689827919006
503.4|0.0|0.0|0.0|0.0|1.43679678440094
503.6|0.0|0.0|0.0|0.0|0.756159782409668
503.8|0.0|0.0|0.0|0.0|1.3938031196594238
504.0|0.0|0.0|0.0|0.0|0.2983740568161011
504.2|0.0|0.0|0.0|0.0|0.10808553546667099
504.4|0.0|0.0|0.0|0.0|1.4282945394515991
504.6|0.0|0.0|0.0|0.0|0.18631337583065033
504.8|0.0|0.0|0.0|0.0|1.3098409175872803
505.0|0.0|0.0|0.0|0.0|1.427443027496338
505.2|0.0|0.0|0.0|0.0|1.2445690631866455
505.4|0.0|0.0|0.0|0.0|1.2433091402053833
505.6|0.0|0.0|0.0|0.0|1.2464157342910767
505.8|0.0|0.0|0.0|0.0|0.28694048523902893
506.0|0.0|0.0|0.0|0.0|1.0107454061508179
506.2|0.0|0.0|0.0|0.0|0.3845843970775604
506.4|0.0|0.0|0.0|0.0|0.21539092063903809
506.6|0.0|0.0|0.0|0.0|1.2427083253860474
506.8|0.0|0.0|0.0|0.0|0.7993143200874329
507.0|0.0|0.0|0.0|0.0|0.39976873993873596
507.2|0.0|0.0|0.0|0.0|0.5985391736030579
507.4|0.0|0.0|0.0|0.0|0.2743620276451111
507.6|0.0|0.0|0.0|0.0|1.0789809226989746
507.8|0.0|0.0|0.0|0.0|0.6855936050415039
508.0|0.0|0.0|0.0|0.0|0.7590280175209045
508.2|0.0|0.0|0.0|0.0|0.25173333287239075
508.4|0.0|0.0|0.0|0.0|1.1129621267318726
508.6|0.0|0.0|0.0|0.0|2.359241485595703
508.8|0.0|0.0|0.0|0.0|0.7521736025810242
509.0|0.0|0.0|0.0|0.0|2.204819440841675
509.2|0.0|0.0|0.0|0.0|0.3811747431755066
509.4|0.0|0.0|0.0|0.0|1.5176664590835571
509.6|0.0|0.0|0.0|0.0|0.6590203642845154
509.8|0.0|0.0|0.0|0.0|2.597217559814453
510.0|0.0|0.0|0.0|0.0|0.3283804953098297
510.2|0.0|0.0|0.0|0.0|1.7232038974761963
510.4|0.0|0.0|0.0|0.0|1.110170841217041
510.6|0.0|0.0|0.0|0.0|0.4458317458629608
510.8|0.0|0.0|0.0|0.0|0.34949159622192383
511.0|0.0|0.0|0.0|0.0|0.35820338129997253
511.2|0.0|0.0|0.0|0.0|0.32733482122421265
511.4|0.0|0.0|0.0|0.0|3.02481746673584
511.6|0.0|0.0|0.0|0.0|4.006231307983398
511.8|0.0|0.0|0.0|0.0|1.6413016319274902
512.0|0.0|0.0|0.0|0.0|0.3002774119377136
512.2|0.0|0.0|0.0|0.0|1.2995593547821045
512.4|0.0|0.0|0.0|0.0|0.07081399857997894
512.6|0.0|0.0|0.0|0.0|0.5751748085021973
512.8|0.0|0.0|0.0|0.0|1.4017014503479004
513.0|0.0|0.0|0.0|0.0|0.3149229884147644
513.2|0.0|0.0|0.0|0.0|0.5748625993728638
513.4|0.0|0.0|0.0|0.0|0.15517905354499817
513.6|0.0|0.0|0.0|0.0|0.13968771696090698
513.8|0.0|0.0|0.0|0.0|0.2716141641139984
514.0|0.0|0.0|0.0|0.0|1.7897028923034668
514.2|0.0|0.0|0.0|0.0|0.13777267932891846
514.4|0.0|0.0|0.0|0.0|0.7997399568557739
514.6|0.0|0.0|0.0|0.0|0.9878728985786438
514.8|0.0|0.0|0.0|0.0|0.6856030821800232
515.0|0.0|0.0|0.0|0.0|0.3898022770881653
515.2|0.0|0.0|0.0|0.0|0.6290940642356873
515.4|0.0|0.0|0.0|0.0|1.2221535444259644
515.6|0.0|0.0|0.0|0.0|0.5254011154174805
515.8|0.0|0.0|0.0|0.0|1.239310622215271
516.0|0.0|0.0|0.0|0.0|0.8574852347373962
516.2|0.0|0.0|0.0|0.0|0.5625419020652771
516.4|0.0|0.0|0.0|0.0|0.15174010396003723
516.6|0.0|0.0|0.0|0.0|2.1886508464813232
516.8|0.0|0.0|0.0|0.0|2.4455814361572266
517.0|0.0|0.0|0.0|0.0|0.5589829683303833
517.2|0.0|0.0|0.0|0.0|1.6148039102554321
517.4|0.0|0.0|0.0|0.0|0.3915006220340729
517.6|0.0|0.0|0.0|0.0|0.5345667600631714
517.8|0.0|0.0|0.0|0.0|0.22778700292110443
518.0|0.0|0.0|0.0|0.0|0.7658833861351013
518.2|0.0|0.0|0.0|0.0|2.2465522289276123
518.4|0.0|0.0|0.0|0.0|0.9470000863075256
518.6|0.0|0.0|0.0|0.0|0.5521284937858582
518.8|0.0|0.0|0.0|0.0|0.2959662675857544
519.0|0.0|0.0|0.0|0.0|0.463017076253891
519.2|0.0|0.0|0.0|0.0|0.8731310963630676
519.4|0.0|0.0|0.0|0.0|0.290362149477005
519.6|0.0|0.0|0.0|0.0|0.464578777551651
519.8|0.0|0.0|0.0|0.0|0.5633227825164795
520.0|0.0|0.0|0.0|0.0|0.8859845399856567
520.2|0.0|0.0|0.0|0.0|0.4070959985256195
520.4|0.0|0.0|0.0|0.0|0.35990673303604126
520.6|0.0|0.0|0.0|0.0|0.4830339848995209
520.8|0.0|0.0|0.0|0.0|0.6622267961502075
521.0|0.0|0.0|0.0|0.0|2.4779491424560547
521.2|0.0|0.0|0.0|0.0|1.27030611038208
521.4|0.0|0.0|0.0|0.0|0.5755338072776794
521.6|0.0|0.0|0.0|0.0|2.1843090057373047
521.8|0.0|0.0|0.0|0.0|1.0606001615524292
522.0|0.0|0.0|0.0|0.0|0.4518350660800934
522.2|0.0|0.0|0.0|0.0|0.482694149017334
522.4|0.0|0.0|0.0|0.0|0.8184911012649536
522.6|0.0|0.0|0.0|0.0|0.32023945450782776
522.8|0.0|0.0|0.0|0.0|0.3787384033203125
523.0|0.0|0.0|0.0|0.0|0.7846674919128418
523.2|0.0|0.0|0.0|0.0|0.143838033080101
523.4|0.0|0.0|0.0|0.0|0.6765471696853638
523.6|0.0|0.0|0.0|0.0|0.29018327593803406
523.8|0.0|0.0|0.0|0.0|1.2586426734924316
524.0|0.0|0.0|0.0|0.0|0.8662879467010498
524.2|0.0|0.0|0.0|0.0|1.3279200792312622
524.4|0.0|0.0|0.0|0.0|1.1614601612091064
524.6|0.0|0.0|0.0|0.0|1.225671410560608
524.8|0.0|0.0|0.0|0.0|0.7177239656448364
525.0|0.0|0.0|0.0|0.0|0.41390442848205566
525.2|0.0|0.0|0.0|0.0|1.7434130907058716
525.4|0.0|0.0|0.0|0.0|1.7093250751495361
525.6|0.0|0.0|0.0|0.0|0.34648939967155457
525.8|0.0|0.0|0.0|0.0|1.7987947463989258
526.0|0.0|0.0|0.0|0.0|0.8053706884384155
526.2|0.0|0.0|0.0|0.0|0.14771731197834015
526.4|0.0|0.0|0.0|0.0|0.6500706672668457
526.6|0.0|0.0|0.0|0.0|1.9463160037994385
526.8|0.0|0.0|0.0|0.0|0.4511752724647522
527.0|0.0|0.0|0.0|0.0|0.33379065990448
527.2|0.0|0.0|0.0|0.0|0.8521326780319214
527.4|0.0|0.0|0.0|0.0|0.4081605076789856
527.6|0.0|0.0|0.0|0.0|2.3744101524353027
527.8|0.0|0.0|0.0|0.0|1.0681151151657104
528.0|0.0|0.0|0.0|0.0|1.2208143472671509
528.2|0.0|0.0|0.0|0.0|0.13592003285884857
528.4|0.0|0.0|0.0|0.0|0.8346555829048157
528.6|0.0|0.0|0.0|0.0|0.9931999444961548
528.8|0.0|0.0|0.0|0.0|0.5042260885238647
529.0|0.0|0.0|0.0|0.0|1.4915409088134766
529.2|0.0|0.0|0.0|0.0|0.389796644449234
529.4|0.0|0.0|0.0|0.0|0.39516985416412354
529.6|0.0|0.0|0.0|0.0|1.2517157793045044
529.8|0.0|0.0|0.0|0.0|0.4097939133644104
530.0|0.0|0.0|0.0|0.0|2.3447458744049072
530.2|0.0|0.0|0.0|0.0|0.9359045624732971
530.4|0.0|0.0|0.0|0.0|0.8230205774307251
530.6|0.0|0.0|0.0|0.0|1.2403627634048462
530.8|0.0|0.0|0.0|0.0|0.8748897314071655
531.0|0.0|0.0|0.0|0.0|0.49677741527557373
531.2|0.0|0.0|0.0|0.0|1.429866075515747
531.4|0.0|0.0|0.0|0.0|0.35025954246520996
531.6|0.0|0.0|0.0|0.0|0.8136041164398193
531.8|0.0|0.0|0.0|0.0|0.34897270798683167
532.0|0.0|0.0|0.0|0.0|0.5107282400131226
532.2|0.0|0.0|0.0|0.0|0.37332233786582947
532.4|0.0|0.0|0.0|0.0|0.7521803379058838
532.6|0.0|0.0|0.0|0.0|1.8365163803100586
532.8|0.0|0.0|0.0|0.0|0.7030084133148193
533.0|0.0|0.0|0.0|0.0|0.3560766577720642
533.2|0.0|0.0|0.0|0.0|0.09460443258285522
533.4|0.0|0.0|0.0|0.0|0.3570820987224579
533.6|0.0|0.0|0.0|0.0|0.9325984716415405
533.8|0.0|0.0|0.0|0.0|0.8526025414466858
534.0|0.0|0.0|0.0|0.0|0.7621926069259644
534.2|0.0|0.0|0.0|0.0|0.4007824659347534
534.4|0.0|0.0|0.0|0.0|2.7198851108551025
534.6|0.0|0.0|0.0|0.0|0.23505498468875885
534.8|0.0|0.0|0.0|0.0|0.650644063949585
535.0|0.0|0.0|0.0|0.0|1.064465880393982
535.2|0.0|0.0|0.0|0.0|0.5523954629898071
535.4|0.0|0.0|0.0|0.0|0.5573974251747131
535.6|0.0|0.0|0.0|0.0|0.5464898347854614
535.8|0.0|0.0|0.0|0.0|1.1302169561386108
536.0|0.0|0.0|0.0|0.0|0.3296116888523102
536.2|0.0|0.0|0.0|0.0|1.148444414138794
536.4|0.0|0.0|0.0|0.0|1.7327489852905273
536.6|0.0|0.0|0.0|0.0|0.9732517004013062
536.8|0.0|0.0|0.0|0.0|0.1391027718782425
537.0|0.0|0.0|0.0|0.0|0.3259713351726532
537.2|0.0|0.0|0.0|0.0|0.494198203086853
537.4|0.0|0.0|0.0|0.0|0.25696828961372375
537.6|0.0|0.0|0.0|0.0|1.8381288051605225
537.8|0.0|0.0|0.0|0.0|0.6459943652153015
538.0|0.0|0.0|0.0|0.0|0.5965463519096375
538.2|0.0|0.0|0.0|0.0|0.9830675721168518
538.4|0.0|0.0|0.0|0.0|1.5094555616378784
538.6|0.0|0.0|0.0|0.0|0.5088870525360107
538.8|0.0|0.0|0.0|0.0|3.071784734725952
539.0|0.0|0.0|0.0|0.0|0.7144438624382019
539.2|0.0|0.0|0.0|0.0|0.39304307103157043
539.4|0.0|0.0|0.0|0.0|1.0668553113937378
539.6|0.0|0.0|0.0|0.0|0.6500681638717651
539.8|0.0|0.0|0.0|0.0|0.5658851265907288
540.0|0.0|0.0|0.0|0.0|0.5170595049858093
540.2|0.0|0.0|0.0|0.0|0.5459161400794983
540.4|0.0|0.0|0.0|0.0|0.5664432048797607
540.6|0.0|0.0|0.0|0.0|0.34946751594543457
540.8|0.0|0.0|0.0|0.0|0.7935002446174622
541.0|0.0|0.0|0.0|0.0|0.6404207348823547
541.2|0.0|0.0|0.0|0.0|1.4362540245056152
541.4|0.0|0.0|0.0|0.0|0.5424336791038513
541.6|0.0|0.0|0.0|0.0|1.8317720890045166
541.8|0.0|0.0|0.0|0.0|0.2109685093164444
542.0|0.0|0.0|0.0|0.0|0.7993418574333191
542.2|0.0|0.0|0.0|0.0|2.1765620708465576
542.4|0.0|0.0|0.0|0.0|3.3408029079437256
542.6|0.0|0.0|0.0|0.0|1.3321322202682495
542.8|0.0|0.0|0.0|0.0|1.078930139541626
543.0|0.0|0.0|0.0|0.0|2.1583473682403564
543.2|0.0|0.0|0.0|0.0|0.4876521825790405
543.4|0.0|0.0|0.0|0.0|0.9143480062484741
543.6|0.0|0.0|0.0|0.0|1.0450496673583984
543.8|0.0|0.0|0.0|0.0|0.1018190011382103
544.0|0.0|0.0|0.0|0.0|3.202101230621338
544.2|0.0|0.0|0.0|0.0|1.4029016494750977
544.4|0.0|0.0|0.0|0.0|0.36581146717071533
544.6|0.0|0.0|0.0|0.0|2.021369457244873
544.8|0.0|0.0|0.0|0.0|1.4329229593276978
545.0|0.0|0.0|0.0|0.0|0.8934272527694702
545.2|0.0|0.0|0.0|0.0|0.3386479616165161
545.4|0.0|0.0|0.0|0.0|0.8749934434890747
545.6|0.0|0.0|0.0|0.0|0.8227326273918152
545.8|0.0|0.0|0.0|0.0|0.9428691864013672
546.0|0.0|0.0|0.0|0.0|0.4337354600429535
546.2|0.0|0.0|0.0|0.0|1.4432284832000732
546.4|0.0|0.0|0.0|0.0|0.26106399297714233
546.6|0.0|0.0|0.0|0.0|1.1839357614517212
546.8|0.0|0.0|0.0|0.0|0.2963533103466034
547.0|0.0|0.0|0.0|0.0|1.8944602012634277
547.2|0.0|0.0|0.0|0.0|0.7147322297096252
547.4|0.0|0.0|0.0|0.0|0.5725799798965454
547.6|0.0|0.0|0.0|0.0|0.6696130037307739
547.8|0.0|0.0|0.0|0.0|0.7094244360923767
548.0|0.0|0.0|0.0|0.0|2.483788251876831
548.2|0.0|0.0|0.0|0.0|0.8573664426803589
548.4|0.0|0.0|0.0|0.0|0.8944249153137207
548.6|0.0|0.0|0.0|0.0|1.2753307819366455
548.8|0.0|0.0|0.0|0.0|0.12304780632257462
549.0|0.0|0.0|0.0|0.0|0.3316495716571808
549.2|0.0|0.0|0.0|0.0|0.30596134066581726
549.4|0.0|0.0|0.0|0.0|0.4253395199775696
549.6|0.0|0.0|0.0|0.0|1.200771450996399
549.8|0.0|0.0|0.0|0.0|0.8809248208999634
550.0|0.0|0.0|0.0|0.0|0.5054473280906677
550.2|0.0|0.0|0.0|0.0|1.0270297527313232
550.4|0.0|0.0|0.0|0.0|0.811984121799469
550.6|0.0|0.0|0.0|0.0|0.22537009418010712
550.8|0.0|0.0|0.0|0.0|3.046196222305298
