times(ps)|lambda_restraints|lambda_electrostatics|lambda_sterics|(0.0, 0.0, 0.0)|(1.0, 0.0, 0.0)
202.4|1.0|0.0|0.0|-127006.6719906075|-127006.53325362077
202.6|1.0|0.0|0.0|-126877.80456878558|-126876.9469219585
202.8|1.0|0.0|0.0|-126719.25786404076|-126719.18218932072
203.0|1.0|0.0|0.0|-126258.10873259914|-126256.83487481189
203.2|1.0|0.0|0.0|-126752.7943774697|-126752.3403291495
203.4|1.0|0.0|0.0|-126552.84117107856|-126552.38712275834
203.6|1.0|0.0|0.0|-126682.88878201964|-126682.10680991261
203.8|1.0|0.0|0.0|-126540.7878653521|-126538.68158564446
204.0|1.0|0.0|0.0|-126619.68682403286|-126619.19493835265
204.2|1.0|0.0|0.0|-126631.07223699406|-126630.23981507368
204.4|1.0|0.0|0.0|-126447.13221749499|-126446.7790688015
204.6|1.0|0.0|0.0|-126560.31499325518|-126559.4573464281
204.8|1.0|0.0|0.0|-126686.70561143222|-126683.84258452422
205.0|1.0|0.0|0.0|-126474.9244510085|-126473.52446868784
205.2|1.0|0.0|0.0|-126709.31428386441|-126708.17916306388
205.4|1.0|0.0|0.0|-126751.08019675873|-126750.85317259862
205.6|1.0|0.0|0.0|-126700.52948377517|-126699.39436297465
205.8|1.0|0.0|0.0|-126483.89123177834|-126483.14709703134
206.0|1.0|0.0|0.0|-126692.38769792886|-126690.77330390144
206.2|1.0|0.0|0.0|-126741.76545275188|-126741.22311725828
206.4|1.0|0.0|0.0|-126903.91115288078|-126902.48594565345
206.6|1.0|0.0|0.0|-126833.6345628747|-126832.91565303436
206.8|1.0|0.0|0.0|-126815.53183297|-126814.92643520971
207.0|1.0|0.0|0.0|-126645.0761186652|-126643.81487333127
207.2|1.0|0.0|0.0|-126607.12562575036|-126606.34365364331
207.4|1.0|0.0|0.0|-126837.11344909077|-126836.4828264238
207.6|1.0|0.0|0.0|-126528.25104338473|-126527.7843826112
207.8|1.0|0.0|0.0|-126660.59351627307|-126659.16830904575
208.0|1.0|0.0|0.0|-126715.34687208355|-126714.43877544312
208.2|1.0|0.0|0.0|-126701.9173574565|-126701.37502196291
208.4|1.0|0.0|0.0|-126545.0413659979|-126544.00714482406
208.6|1.0|0.0|0.0|-126495.16332125684|-126493.90207592292
208.8|1.0|0.0|0.0|-126701.35063927122|-126698.86598596338
209.0|1.0|0.0|0.0|-126696.38657889572|-126694.96137166838
209.2|1.0|0.0|0.0|-126351.03784904491|-126350.57118827137
209.4|1.0|0.0|0.0|-126575.22420714941|-126572.89090328164
209.6|1.0|0.0|0.0|-126529.55063868956|-126528.99569074264
209.8|1.0|0.0|0.0|-126534.37124720174|-126532.93342752106
210.0|1.0|0.0|0.0|-126466.64237277015|-126466.33967389002
210.2|1.0|0.0|0.0|-126606.04869609202|-126605.05231227822
210.4|1.0|0.0|0.0|-126773.5512848553|-126772.6179633082
210.6|1.0|0.0|0.0|-126693.0686276571|-126692.69025405693
210.8|1.0|0.0|0.0|-126647.24061596142|-126647.08926652135
211.0|1.0|0.0|0.0|-126643.56196047772|-126642.11152834371
211.2|1.0|0.0|0.0|-126796.71176141147|-126794.55503189046
211.4|1.0|0.0|0.0|-126657.66492211551|-126654.62532086077
211.6|1.0|0.0|0.0|-126569.2887639857|-126566.64014878447
211.8|1.0|0.0|0.0|-126608.60553225683|-126607.8235601498
212.0|1.0|0.0|0.0|-126869.5175015742|-126868.65985474712
212.2|1.0|0.0|0.0|-126710.02190182207|-126709.75704030193
212.4|1.0|0.0|0.0|-126640.2348775859|-126638.267334865
212.6|1.0|0.0|0.0|-126806.48222743275|-126805.58674324567
212.8|1.0|0.0|0.0|-126499.92393656987|-126498.12035574236
213.0|1.0|0.0|0.0|-126862.51429393401|-126861.07647425334
213.2|1.0|0.0|0.0|-126626.76231611746|-126626.24520553055
213.4|1.0|0.0|0.0|-126567.6593173834|-126566.61248375625
213.6|1.0|0.0|0.0|-126553.61979538901|-126552.98917272205
213.8|1.0|0.0|0.0|-126423.97638751526|-126423.90071279522
214.0|1.0|0.0|0.0|-126611.20825733586|-126610.47673504219
214.2|1.0|0.0|0.0|-126664.4785716148|-126661.7416692402
214.4|1.0|0.0|0.0|-126807.03713170793|-126805.8767860007
214.6|1.0|0.0|0.0|-126757.93324320597|-126757.40352016572
214.8|1.0|0.0|0.0|-126919.81408181477|-126918.931210081
215.0|1.0|0.0|0.0|-126986.88710867269|-126984.57902971162
215.2|1.0|0.0|0.0|-126832.5531255909|-126831.98556519065
215.4|1.0|0.0|0.0|-126840.48635874127|-126839.4016877541
215.6|1.0|0.0|0.0|-126833.75130865813|-126833.52428449802
215.8|1.0|0.0|0.0|-126835.11345361877|-126834.92426681868
216.0|1.0|0.0|0.0|-127101.7407172097|-127101.0596447294
216.2|1.0|0.0|0.0|-127092.91199987226|-127091.99129077849
216.4|1.0|0.0|0.0|-127066.93034599349|-127066.33756068654
216.6|1.0|0.0|0.0|-126804.375519647|-126802.98814977967
216.8|1.0|0.0|0.0|-127092.09574677573|-127091.78043544224
217.0|1.0|0.0|0.0|-127107.89780335038|-127106.1951221496
217.2|1.0|0.0|0.0|-127084.2944105793|-127083.48721356559
217.4|1.0|0.0|0.0|-127054.7337889511|-127053.32119417712
217.6|1.0|0.0|0.0|-126843.47165247823|-126842.76535509124
217.8|1.0|0.0|0.0|-126978.32626031178|-126977.26681423129
218.0|1.0|0.0|0.0|-126886.74212056796|-126885.96014846093
218.2|1.0|0.0|0.0|-126885.39366577516|-126884.28376988131
218.4|1.0|0.0|0.0|-127038.2111133213|-127037.49220348097
218.6|1.0|0.0|0.0|-126587.38974663666|-126586.69606170301
218.8|1.0|0.0|0.0|-126452.68874497389|-126452.3103713737
219.0|1.0|0.0|0.0|-126586.13542376812|-126585.97146187472
219.2|1.0|0.0|0.0|-126755.51458565002|-126755.37584866329
219.4|1.0|0.0|0.0|-126639.08076972917|-126638.90419538242
219.6|1.0|0.0|0.0|-126456.60524032707|-126455.21787045978
219.8|1.0|0.0|0.0|-126629.07603998807|-126628.04181881424
220.0|1.0|0.0|0.0|-126733.67591467746|-126732.47773161023
220.2|1.0|0.0|0.0|-126556.95021848842|-126556.06734675467
220.4|1.0|0.0|0.0|-126697.10902266332|-126695.3937290092
220.6|1.0|0.0|0.0|-126987.64949778543|-126985.88375431793
220.8|1.0|0.0|0.0|-126668.22431065862|-126666.62252908455
221.0|1.0|0.0|0.0|-126746.63071723713|-126745.28118472983
221.2|1.0|0.0|0.0|-126696.962564392|-126696.01663039156
221.4|1.0|0.0|0.0|-126783.58182146124|-126781.58905383364
221.6|1.0|0.0|0.0|-126675.45588317378|-126674.9513850402
221.8|1.0|0.0|0.0|-126737.5091536027|-126737.2821294426
222.0|1.0|0.0|0.0|-126767.6014668709|-126767.52579215087
222.2|1.0|0.0|0.0|-126796.11115486908|-126795.5057571088
222.4|1.0|0.0|0.0|-126804.2490485279|-126803.0004156473
222.6|1.0|0.0|0.0|-126739.73634969782|-126738.65167871064
222.8|1.0|0.0|0.0|-126925.36831861136|-126923.41338834379
223.0|1.0|0.0|0.0|-126584.25300547152|-126583.0926597643
223.2|1.0|0.0|0.0|-126599.07811569396|-126598.42226812031
223.4|1.0|0.0|0.0|-126561.02539568517|-126560.16774885809
223.6|1.0|0.0|0.0|-126833.75212989123|-126833.48726837111
223.8|1.0|0.0|0.0|-126750.98003472987|-126750.32418715625
224.0|1.0|0.0|0.0|-126812.36040644182|-126811.9694203883
224.2|1.0|0.0|0.0|-126776.54175014731|-126775.7345531336
224.4|1.0|0.0|0.0|-126675.85084261271|-126675.06887050567
224.6|1.0|0.0|0.0|-126589.54230578302|-126589.11348236949
224.8|1.0|0.0|0.0|-126702.52466279568|-126701.755303142
225.0|1.0|0.0|0.0|-126493.74720454223|-126493.49495547544
225.2|1.0|0.0|0.0|-126595.5981335099|-126595.21975990973
225.4|1.0|0.0|0.0|-126415.29150174926|-126413.8536820686
225.6|1.0|0.0|0.0|-126325.26658855972|-126323.86660623908
225.8|1.0|0.0|0.0|-126408.92499155871|-126407.61329641144
226.0|1.0|0.0|0.0|-126575.2839532304|-126574.85512981687
226.2|1.0|0.0|0.0|-126516.47208330967|-126515.91713536275
226.4|1.0|0.0|0.0|-126359.96007281271|-126358.64837766543
226.6|1.0|0.0|0.0|-126603.3940641334|-126602.6499293864
226.8|1.0|0.0|0.0|-126558.9550049035|-126556.98746218257
227.0|1.0|0.0|0.0|-126797.84132334065|-126797.5386244605
227.2|1.0|0.0|0.0|-126815.06161058418|-126814.69584943734
227.4|1.0|0.0|0.0|-126861.42298050619|-126860.89325746594
227.6|1.0|0.0|0.0|-126837.44670670835|-126836.82869649472
227.8|1.0|0.0|0.0|-126923.93029925531|-126923.42580112175
228.0|1.0|0.0|0.0|-127194.01820474582|-127193.37496962553
228.2|1.0|0.0|0.0|-126640.50601836163|-126640.15286966813
228.4|1.0|0.0|0.0|-126651.03741689987|-126650.49508140629
228.6|1.0|0.0|0.0|-126558.35266748701|-126558.07519351355
228.8|1.0|0.0|0.0|-126455.34831082977|-126454.6167885361
229.0|1.0|0.0|0.0|-126553.87953771306|-126553.42548939284
229.2|1.0|0.0|0.0|-126276.39295179705|-126274.65243323625
229.4|1.0|0.0|0.0|-126267.68967484245|-126265.50772041477
229.6|1.0|0.0|0.0|-126322.37004852347|-126321.02051601616
229.8|1.0|0.0|0.0|-126783.13047336438|-126782.62597523081
230.0|1.0|0.0|0.0|-126618.68021123865|-126617.99913875833
230.2|1.0|0.0|0.0|-126517.75900092216|-126516.88874164176
230.4|1.0|0.0|0.0|-126489.12760270786|-126488.81229137437
230.6|1.0|0.0|0.0|-126221.35834991818|-126220.77817706458
230.8|1.0|0.0|0.0|-126388.97785479632|-126387.9057962625
231.0|1.0|0.0|0.0|-126309.90067566404|-126308.87906694357
231.2|1.0|0.0|0.0|-126446.50706831808|-126445.92689546448
231.4|1.0|0.0|0.0|-126509.97183085616|-126508.91238477566
231.6|1.0|0.0|0.0|-126105.84360096112|-126104.63280544056
231.8|1.0|0.0|0.0|-126529.2790724796|-126528.67367471934
232.0|1.0|0.0|0.0|-126567.36711222133|-126566.53469030093
232.2|1.0|0.0|0.0|-126541.05753455573|-126539.61971487508
232.4|1.0|0.0|0.0|-126599.65499276972|-126598.9739202894
232.6|1.0|0.0|0.0|-126599.9729124604|-126599.16571544668
232.8|1.0|0.0|0.0|-126468.63661222174|-126467.38797934116
233.0|1.0|0.0|0.0|-126813.60332615049|-126812.83396649681
233.2|1.0|0.0|0.0|-126698.05987674173|-126697.26529218136
233.4|1.0|0.0|0.0|-126264.13669929242|-126263.96012494568
233.6|1.0|0.0|0.0|-126588.468294932|-126587.38362394483
233.8|1.0|0.0|0.0|-126543.0508504575|-126542.21842853712
234.0|1.0|0.0|0.0|-126374.32427974752|-126373.27744612037
234.2|1.0|0.0|0.0|-126606.33467885853|-126606.01936752505
234.4|1.0|0.0|0.0|-126749.99052239215|-126748.12387929796
234.6|1.0|0.0|0.0|-126496.37072803223|-126495.72749291194
234.8|1.0|0.0|0.0|-126443.2680554666|-126442.53653317293
235.0|1.0|0.0|0.0|-126374.06957934795|-126372.69482193398
235.2|1.0|0.0|0.0|-126555.19276896513|-126554.51169648481
235.4|1.0|0.0|0.0|-126503.78440915451|-126502.87631251407
235.6|1.0|0.0|0.0|-126443.85003088656|-126442.58878555264
235.8|1.0|0.0|0.0|-126688.98410791873|-126686.62557914431
236.0|1.0|0.0|0.0|-126788.5846519385|-126788.45852740509
236.2|1.0|0.0|0.0|-126482.41905130827|-126481.2082557877
236.4|1.0|0.0|0.0|-126595.54757965474|-126594.32417168083
236.6|1.0|0.0|0.0|-126697.58358813758|-126697.06647755066
236.8|1.0|0.0|0.0|-126544.88876037276|-126543.99327618568
237.0|1.0|0.0|0.0|-126362.13310073472|-126361.48986561444
237.2|1.0|0.0|0.0|-126173.59328596787|-126173.22752482104
237.4|1.0|0.0|0.0|-126516.65757519964|-126516.20352687944
237.6|1.0|0.0|0.0|-126288.52351919997|-126287.46407311948
237.8|1.0|0.0|0.0|-126470.30904833674|-126469.14870262954
238.0|1.0|0.0|0.0|-126135.1859004549|-126134.87058912142
238.2|1.0|0.0|0.0|-126498.63688117586|-126498.44769437578
238.4|1.0|0.0|0.0|-126465.34292955471|-126464.35915819426
238.6|1.0|0.0|0.0|-126389.10587339543|-126388.3869635551
238.8|1.0|0.0|0.0|-126348.06495022963|-126347.446940016
239.0|1.0|0.0|0.0|-126662.80922689558|-126662.27950385532
239.2|1.0|0.0|0.0|-126813.09474842064|-126811.80827818003
239.4|1.0|0.0|0.0|-126571.82016583369|-126571.23999298009
239.6|1.0|0.0|0.0|-126550.47316576327|-126549.94344272302
239.8|1.0|0.0|0.0|-126621.22894201947|-126620.71183143258
240.0|1.0|0.0|0.0|-126453.73556167474|-126451.55360724706
240.2|1.0|0.0|0.0|-126452.11685217703|-126451.34749252335
240.4|1.0|0.0|0.0|-126396.1049468976|-126395.54999895066
240.6|1.0|0.0|0.0|-126695.64062208991|-126695.4135979298
240.8|1.0|0.0|0.0|-126566.21034898715|-126565.32747725342
241.0|1.0|0.0|0.0|-126253.09479405283|-126251.8335487189
241.2|1.0|0.0|0.0|-126040.7622591341|-126040.38388553393
241.4|1.0|0.0|0.0|-126538.07129429924|-126537.49112144562
241.6|1.0|0.0|0.0|-126426.24488707466|-126425.84128856781
241.8|1.0|0.0|0.0|-126438.68542533775|-126434.90168933598
242.0|1.0|0.0|0.0|-126150.23861746998|-126149.46925781628
242.2|1.0|0.0|0.0|-126234.37997187169|-126233.8376363781
242.4|1.0|0.0|0.0|-126028.8554914243|-126027.82127025048
242.6|1.0|0.0|0.0|-126022.71225119305|-126021.8293794593
242.8|1.0|0.0|0.0|-126319.26726130027|-126318.69970090002
243.0|1.0|0.0|0.0|-126020.90706510788|-126018.5989861468
243.2|1.0|0.0|0.0|-126325.74679183775|-126325.43148050427
243.4|1.0|0.0|0.0|-126224.8345526707|-126224.34266699047
243.6|1.0|0.0|0.0|-126136.31197183598|-126135.80747370241
243.8|1.0|0.0|0.0|-126291.60624461304|-126291.4044453596
244.0|1.0|0.0|0.0|-126223.27416065452|-126222.85794969431
244.2|1.0|0.0|0.0|-126237.45121650388|-126237.32509197049
244.4|1.0|0.0|0.0|-126509.56351711114|-126508.59235820401
244.6|1.0|0.0|0.0|-126537.94081941474|-126536.73002389418
244.8|1.0|0.0|0.0|-126619.5938423328|-126618.30737209221
245.0|1.0|0.0|0.0|-126675.30387702842|-126674.13091886786
245.2|1.0|0.0|0.0|-126415.48562236625|-126413.68204153875
245.4|1.0|0.0|0.0|-126274.18930363521|-126273.9244421151
245.6|1.0|0.0|0.0|-126618.41102860337|-126618.05787990986
245.8|1.0|0.0|0.0|-126471.68482355529|-126470.71366464817
246.0|1.0|0.0|0.0|-126265.69655176657|-126265.22989099303
246.2|1.0|0.0|0.0|-126362.00040478732|-126360.72654700007
246.4|1.0|0.0|0.0|-126356.66708487389|-126355.7337633268
246.6|1.0|0.0|0.0|-126538.95524863624|-126538.28678860926
246.8|1.0|0.0|0.0|-126687.53763765062|-126686.93223989035
247.0|1.0|0.0|0.0|-126713.92221217834|-126712.74925401778
247.2|1.0|0.0|0.0|-126622.02562282786|-126620.99140165406
247.4|1.0|0.0|0.0|-126564.63896013444|-126562.54529288012
247.6|1.0|0.0|0.0|-126715.5103843624|-126713.7446408949
247.8|1.0|0.0|0.0|-126309.89388497332|-126308.35516566594
248.0|1.0|0.0|0.0|-126537.02646873868|-126536.54719551178
248.2|1.0|0.0|0.0|-126497.69575880918|-126496.00569006172
248.4|1.0|0.0|0.0|-126774.97040006114|-126774.28932758082
248.6|1.0|0.0|0.0|-126795.12765445656|-126793.82857176263
248.8|1.0|0.0|0.0|-126846.96606345853|-126846.43634041828
249.0|1.0|0.0|0.0|-127099.28830972011|-127097.44689153259
249.2|1.0|0.0|0.0|-126778.76803301071|-126777.97344845034
249.4|1.0|0.0|0.0|-126776.61731149565|-126775.75966466857
249.6|1.0|0.0|0.0|-126545.89898542021|-126544.43594083287
249.8|1.0|0.0|0.0|-126545.43353885601|-126544.0461689887
250.0|1.0|0.0|0.0|-126597.0192609917|-126596.60305003151
250.2|1.0|0.0|0.0|-126290.5189675905|-126289.7496079368
250.4|1.0|0.0|0.0|-126191.10317956276|-126190.34643236242
250.6|1.0|0.0|0.0|-126221.44209685174|-126221.1393979716
250.8|1.0|0.0|0.0|-126272.68974515308|-126272.17263456617
251.0|1.0|0.0|0.0|-126197.40602333295|-126196.9393625594
251.2|1.0|0.0|0.0|-126304.73786560801|-126302.8712225138
251.4|1.0|0.0|0.0|-126604.83858036122|-126604.46020676104
251.6|1.0|0.0|0.0|-126539.61786691805|-126538.49535857086
251.8|1.0|0.0|0.0|-126227.5812679927|-126226.83713324569
252.0|1.0|0.0|0.0|-126475.72654088466|-126475.33555483114
252.2|1.0|0.0|0.0|-126230.4117680614|-126228.99917328742
252.4|1.0|0.0|0.0|-126254.35162822413|-126251.55166358281
252.6|1.0|0.0|0.0|-126389.38055367373|-126388.97695516687
252.8|1.0|0.0|0.0|-126242.0060848942|-126239.88719273322
253.0|1.0|0.0|0.0|-126330.61510217724|-126330.08537913697
253.2|1.0|0.0|0.0|-126366.98941760752|-126365.94258398036
253.4|1.0|0.0|0.0|-126477.7163103053|-126477.30009934511
253.6|1.0|0.0|0.0|-126320.15240652078|-126319.66052084054
253.8|1.0|0.0|0.0|-126442.04005640274|-126441.5481707225
254.0|1.0|0.0|0.0|-126267.43514095795|-126265.49282314372
254.2|1.0|0.0|0.0|-126177.3181265743|-126176.75056617403
254.4|1.0|0.0|0.0|-126416.7762289523|-126415.60327079175
254.6|1.0|0.0|0.0|-126174.16218788743|-126173.77120183391
254.8|1.0|0.0|0.0|-126499.00490572679|-126498.28599588646
255.0|1.0|0.0|0.0|-126515.27020874212|-126513.44140300795
255.2|1.0|0.0|0.0|-126654.72610531379|-126651.63605424568
255.4|1.0|0.0|0.0|-126848.89482447096|-126848.226364444
255.6|1.0|0.0|0.0|-126937.0851340634|-126936.55541102315
255.8|1.0|0.0|0.0|-127204.55231406611|-127203.3919683589
256.0|1.0|0.0|0.0|-126999.34782297378|-126997.5568545996
256.2|1.0|0.0|0.0|-127297.75846897952|-127295.76570135193
256.4|1.0|0.0|0.0|-126935.32486161318|-126933.48344342565
256.6|1.0|0.0|0.0|-126862.18059920352|-126861.29772746978
256.8|1.0|0.0|0.0|-126909.2881124255|-126908.17821653164
257.0|1.0|0.0|0.0|-126987.1358134599|-126986.41690361957
257.2|1.0|0.0|0.0|-127032.21272169425|-127031.85957300077
257.4|1.0|0.0|0.0|-126493.41173238252|-126492.982908969
257.6|1.0|0.0|0.0|-126668.64985058777|-126668.29670189426
257.8|1.0|0.0|0.0|-126859.09358742932|-126857.74405492203
258.0|1.0|0.0|0.0|-126557.6525233756|-126556.84532636189
258.2|1.0|0.0|0.0|-126803.14560878993|-126802.79246009643
258.4|1.0|0.0|0.0|-126605.15531627098|-126604.81478003082
258.6|1.0|0.0|0.0|-126691.90377033809|-126690.47856311075
258.8|1.0|0.0|0.0|-126662.63026613777|-126659.89336376316
259.0|1.0|0.0|0.0|-126494.28627937686|-126493.85745596334
259.2|1.0|0.0|0.0|-126482.18238534083|-126480.54276640672
259.4|1.0|0.0|0.0|-126283.08219692802|-126282.02275084754
259.6|1.0|0.0|0.0|-126575.5542449744|-126574.25516228046
259.8|1.0|0.0|0.0|-126210.57363184863|-126209.84210955497
260.0|1.0|0.0|0.0|-126590.83694626023|-126590.04236169986
260.2|1.0|0.0|0.0|-126744.35262076432|-126742.76345164356
260.4|1.0|0.0|0.0|-126502.3700909982|-126501.22235774432
260.6|1.0|0.0|0.0|-126535.95898642758|-126535.73196226747
260.8|1.0|0.0|0.0|-126733.02827366175|-126731.17424302088
261.0|1.0|0.0|0.0|-126720.24425326665|-126719.15958227946
261.2|1.0|0.0|0.0|-126780.69964946933|-126779.48885394876
261.4|1.0|0.0|0.0|-126688.63712961313|-126687.93083222613
261.6|1.0|0.0|0.0|-126892.85314606235|-126892.49999736884
261.8|1.0|0.0|0.0|-126652.61376817955|-126651.45342247235
262.0|1.0|0.0|0.0|-127058.9110286011|-127056.77952398677
262.2|1.0|0.0|0.0|-127025.56370197223|-127024.39074381167
262.4|1.0|0.0|0.0|-126565.65835115795|-126564.80070433089
262.6|1.0|0.0|0.0|-126842.61913542922|-126841.20654065524
262.8|1.0|0.0|0.0|-126781.3569406659|-126780.83983007898
263.0|1.0|0.0|0.0|-126934.47515702844|-126934.07155852158
263.2|1.0|0.0|0.0|-126690.72688379482|-126690.4620222747
263.4|1.0|0.0|0.0|-126814.93824053698|-126814.7490537369
263.6|1.0|0.0|0.0|-126392.9500648773|-126392.15548031693
263.8|1.0|0.0|0.0|-126496.65280561631|-126494.66003798872
264.0|1.0|0.0|0.0|-126490.93748166392|-126490.59694542376
264.2|1.0|0.0|0.0|-126494.1158199054|-126493.75005875857
264.4|1.0|0.0|0.0|-126642.76880497405|-126642.28953174717
264.6|1.0|0.0|0.0|-126715.60778507746|-126715.25463638398
264.8|1.0|0.0|0.0|-126886.58808574163|-126885.932238168
265.0|1.0|0.0|0.0|-126526.31335610704|-126525.56922136003
265.2|1.0|0.0|0.0|-126518.30444823665|-126516.92969082267
265.4|1.0|0.0|0.0|-126734.91928255573|-126734.08686063533
265.6|1.0|0.0|0.0|-126777.15838878874|-126776.08633025491
265.8|1.0|0.0|0.0|-126704.46739751488|-126703.64758804781
266.0|1.0|0.0|0.0|-126805.54359857531|-126805.00126308174
266.2|1.0|0.0|0.0|-126754.03433913797|-126753.5298410044
266.4|1.0|0.0|0.0|-126859.35802844213|-126858.62650614846
266.6|1.0|0.0|0.0|-126869.18583514965|-126868.73178682945
266.8|1.0|0.0|0.0|-126961.48376868601|-126960.55044713891
267.0|1.0|0.0|0.0|-126942.21035837785|-126940.82298851054
267.2|1.0|0.0|0.0|-126725.95723342372|-126725.22571113006
267.4|1.0|0.0|0.0|-126742.23991068464|-126740.53722948385
267.6|1.0|0.0|0.0|-126808.78288538878|-126808.53063632199
267.8|1.0|0.0|0.0|-126874.34320753226|-126873.35943617181
268.0|1.0|0.0|0.0|-126865.19917886134|-126864.73251808778
268.2|1.0|0.0|0.0|-126909.44218419353|-126908.13048904625
268.4|1.0|0.0|0.0|-126786.83879807712|-126786.13250069013
268.6|1.0|0.0|0.0|-126805.60612864587|-126804.37010821863
268.8|1.0|0.0|0.0|-126831.87860608968|-126831.12185888934
269.0|1.0|0.0|0.0|-126800.07913478033|-126799.66292382014
269.2|1.0|0.0|0.0|-126918.06550693975|-126915.44211664518
269.4|1.0|0.0|0.0|-126814.02383182768|-126812.91393593383
269.6|1.0|0.0|0.0|-126796.93999349291|-126795.90577231909
269.8|1.0|0.0|0.0|-126908.51647480163|-126907.88585213467
270.0|1.0|0.0|0.0|-126756.94510819111|-126755.40638888371
270.2|1.0|0.0|0.0|-126427.61503076089|-126425.016865373
270.4|1.0|0.0|0.0|-126748.29597179775|-126747.29958798394
270.6|1.0|0.0|0.0|-126490.28142915251|-126489.85260573897
270.8|1.0|0.0|0.0|-126489.4924237397|-126488.21856595245
271.0|1.0|0.0|0.0|-126599.48562931098|-126598.98113117741
271.2|1.0|0.0|0.0|-126552.89739062238|-126551.39650867501
271.4|1.0|0.0|0.0|-126614.7788760293|-126614.41311488247
271.6|1.0|0.0|0.0|-126531.3218007872|-126530.7416279336
271.8|1.0|0.0|0.0|-126357.30502351587|-126355.67801703511
272.0|1.0|0.0|0.0|-126353.7146741267|-126352.93270201967
272.2|1.0|0.0|0.0|-126665.12544455202|-126664.83535812522
272.4|1.0|0.0|0.0|-126176.39325234537|-126174.98065757137
272.6|1.0|0.0|0.0|-126296.00585643468|-126295.51397075446
272.8|1.0|0.0|0.0|-126342.8892041844|-126342.68740493096
273.0|1.0|0.0|0.0|-126519.4478659993|-126518.4136448255
273.2|1.0|0.0|0.0|-126690.34745329629|-126689.76728044268
273.4|1.0|0.0|0.0|-126568.42115458942|-126568.05539344258
273.6|1.0|0.0|0.0|-126643.88146291791|-126643.5535391311
273.8|1.0|0.0|0.0|-126322.03687860792|-126321.25490650088
274.0|1.0|0.0|0.0|-126703.99492679747|-126703.69222791735
274.2|1.0|0.0|0.0|-126595.71422482497|-126595.39891349149
274.4|1.0|0.0|0.0|-126450.46921217062|-126450.26741291718
274.6|1.0|0.0|0.0|-126336.48262011632|-126335.58713592925
274.8|1.0|0.0|0.0|-126468.91968921946|-126467.67105633888
275.0|1.0|0.0|0.0|-126459.87656017525|-126459.39728694836
275.2|1.0|0.0|0.0|-126761.06541314484|-126760.4726278379
275.4|1.0|0.0|0.0|-126812.5969592521|-126812.05462375852
275.6|1.0|0.0|0.0|-126772.10510893488|-126770.70512661424
275.8|1.0|0.0|0.0|-126891.78616016953|-126890.92851334246
276.0|1.0|0.0|0.0|-126710.3686313383|-126709.73800867134
276.2|1.0|0.0|0.0|-127071.58082308371|-127069.87814188293
276.4|1.0|0.0|0.0|-126983.65405498329|-126982.61983380948
276.6|1.0|0.0|0.0|-126979.84509407484|-126979.41627066131
276.8|1.0|0.0|0.0|-126743.48695621856|-126741.51941349765
277.0|1.0|0.0|0.0|-126781.9044890898|-126781.05945471607
277.2|1.0|0.0|0.0|-126750.75676517098|-126750.10091759734
277.4|1.0|0.0|0.0|-126615.14766686778|-126614.80713062763
277.6|1.0|0.0|0.0|-126821.1973170705|-126819.39373624299
277.8|1.0|0.0|0.0|-126430.9057078415|-126429.72013722762
278.0|1.0|0.0|0.0|-126633.97573053344|-126633.029796533
278.2|1.0|0.0|0.0|-126693.41822312115|-126692.59841365408
278.4|1.0|0.0|0.0|-126621.74878488999|-126621.44608600983
278.6|1.0|0.0|0.0|-126776.68283531482|-126776.61977304812
278.8|1.0|0.0|0.0|-126467.13474108928|-126466.10051991546
279.0|1.0|0.0|0.0|-126805.47554684263|-126805.1476230558
279.2|1.0|0.0|0.0|-127152.85164367886|-127152.20840855855
279.4|1.0|0.0|0.0|-126886.36311707464|-126885.80816912772
279.6|1.0|0.0|0.0|-126900.37553232536|-126899.95932136515
279.8|1.0|0.0|0.0|-126686.80498080786|-126686.50228192772
280.0|1.0|0.0|0.0|-126817.44611693257|-126816.4875704788
280.2|1.0|0.0|0.0|-126788.58638994761|-126787.75396802722
280.4|1.0|0.0|0.0|-126914.440474513|-126914.13777563286
280.6|1.0|0.0|0.0|-126692.67426572397|-126691.53914492344
280.8|1.0|0.0|0.0|-126938.14203260404|-126937.94023335062
281.0|1.0|0.0|0.0|-126756.60520946688|-126756.39079776012
281.2|1.0|0.0|0.0|-126740.18825185855|-126739.70897863165
281.4|1.0|0.0|0.0|-126684.95183050251|-126684.4977821823
281.6|1.0|0.0|0.0|-126808.70952843482|-126808.05368086118
281.8|1.0|0.0|0.0|-126783.78732063653|-126783.30804740965
282.0|1.0|0.0|0.0|-126864.63314654089|-126864.45657219415
282.2|1.0|0.0|0.0|-126869.30472962794|-126868.95158093443
282.4|1.0|0.0|0.0|-126763.49053949022|-126761.34642242255
282.6|1.0|0.0|0.0|-126584.51439027718|-126584.23691630371
282.8|1.0|0.0|0.0|-126882.22381924334|-126881.64364638974
283.0|1.0|0.0|0.0|-126990.01837844033|-126987.86164891934
283.2|1.0|0.0|0.0|-126784.84096845453|-126784.28602050761
283.4|1.0|0.0|0.0|-126950.20428543471|-126949.77546202118
283.6|1.0|0.0|0.0|-126662.22527641022|-126661.77122808999
283.8|1.0|0.0|0.0|-126794.26505041841|-126794.01280135162
284.0|1.0|0.0|0.0|-126638.55750026784|-126638.3557010144
284.2|1.0|0.0|0.0|-127095.26704813403|-127094.74993754714
