,"restraint_atom[lig1, lig2, lig3, rec1, rec2, rec3](start from 1)","rec_atoms[rec3, rec2, rec1](start from 0)","lig_atoms[lig1, lig2, lig3](start from 0)",distance between lig1 and rec1(unit: Angstrom),angle between lig1 rec1 and rec2(unit:radian),angle between lig2 lig1 and rec1(unit:radian),dihedral between lig1 rec1 rec2 and rec3(unit:radian),dihedral between lig2 lig1 rec1 and rec2(unit:radian),dihedral between lig3 lig2 lig1 and rec1(unit:radian),cal_ene(unit:kcal/mol),cost function value
0,"[1936, 1938, 1935, 1458, 1460, 1470]","[1469, 1459, 1457]","[1935, 1937, 1934]",5.53812765393189,1.7607365786801292,2.459261042604003,2.6470113814128915,-1.7758046523715743,2.5560029055541578,1.1551553678786095,0.0013631091173103506
