,"restraint_atom[lig1, lig2, lig3, rec1, rec2, rec3](start from 1)","rec_atoms[rec3, rec2, rec1](start from 0)","lig_atoms[lig1, lig2, lig3](start from 0)",distance between lig1 and rec1(unit: Angstrom),angle between lig1 rec1 and rec2(unit:radian),angle between lig2 lig1 and rec1(unit:radian),dihedral between lig1 rec1 rec2 and rec3(unit:radian),dihedral between lig2 lig1 rec1 and rec2(unit:radian),dihedral between lig3 lig2 lig1 and rec1(unit:radian),cal_ene(unit:kcal/mol),cost function value
0,"[1717, 1719, 1716, 1256, 1258, 1268]","[1267, 1257, 1255]","[1716, 1718, 1715]",5.407820177716697,1.6838829952080223,2.4551420659178205,2.7022127790181525,-1.9588848580684382,2.689406512088463,0.8874311176472367,0.00598504094243052
