,"restraint_atom[lig1, lig2, lig3, rec1, rec2, rec3](start from 1)","rec_atoms[rec3, rec2, rec1](start from 0)","lig_atoms[lig1, lig2, lig3](start from 0)",distance between lig1 and rec1(unit: Angstrom),angle between lig1 rec1 and rec2(unit:radian),angle between lig2 lig1 and rec1(unit:radian),dihedral between lig1 rec1 rec2 and rec3(unit:radian),dihedral between lig2 lig1 rec1 and rec2(unit:radian),dihedral between lig3 lig2 lig1 and rec1(unit:radian),cal_ene(unit:kcal/mol),cost function value
0,"[1793, 1795, 1792, 1350, 1352, 1362]","[1361, 1351, 1349]","[1792, 1794, 1791]",5.8142280920000005,1.5999270027999999,2.1633832414666667,2.764753526398222,3.1394832798045744,-2.1953878537124134,0.6541576116536362,0.012227894198469761
