,"restraint_atom[lig1, lig2, lig3, rec1, rec2, rec3](start from 1)","rec_atoms[rec3, rec2, rec1](start from 0)","lig_atoms[lig1, lig2, lig3](start from 0)",distance between lig1 and rec1(unit: Angstrom),angle between lig1 rec1 and rec2(unit:radian),angle between lig2 lig1 and rec1(unit:radian),dihedral between lig1 rec1 rec2 and rec3(unit:radian),dihedral between lig2 lig1 rec1 and rec2(unit:radian),dihedral between lig3 lig2 lig1 and rec1(unit:radian),cal_ene(unit:kcal/mol),cost function value
0,"[1793, 1795, 1792, 1350, 1352, 1362]","[1361, 1351, 1349]","[1792, 1794, 1791]",4.936338848034181,1.7906403367412347,1.96833547097241,3.0183471696738424,3.2035249217500796,-2.096135581104289,1.667859715097949,0.0066574207148010845
