,"restraint_atom[lig1, lig2, lig3, rec1, rec2, rec3](start from 1)","rec_atoms[rec3, rec2, rec1](start from 0)","lig_atoms[lig1, lig2, lig3](start from 0)",distance between lig1 and rec1(unit: Angstrom),angle between lig1 rec1 and rec2(unit:radian),angle between lig2 lig1 and rec1(unit:radian),dihedral between lig1 rec1 rec2 and rec3(unit:radian),dihedral between lig2 lig1 rec1 and rec2(unit:radian),dihedral between lig3 lig2 lig1 and rec1(unit:radian),cal_ene(unit:kcal/mol),cost function value
0,"[1809, 1811, 1808, 1352, 1354, 1364]","[1363, 1353, 1351]","[1808, 1810, 1807]",8.428767437949626,2.0890883836445884,2.5772972945455255,2.6671348542945372,-0.809642450634964,1.1627234841113112,3.228253757976437,1.7425769152181922
